Polymer,Mw,Solvent,\eta_0 [Pa s],K [S/m],\gamma [N/m],rho [Kg/m^3],NFES Type,C_{polymer} [wt\%],D_{nozzle} [m],Q [m^3/s],Substrate,L [m],\Phi_0 [V],v_{stage} [m/s],D_{fiber} [m],FiberGap [m],FiberMorphology,FiberStructure,Reference,R_{jet},\Pi_1,Oh
5,300000.0,12,0.958822,0.005728343,8902.964704,1000.62,10,7.0,0.0001,2.8e-14,19,0.001,500.0,0.12,7.45e-08,,4,3,7,1.4079176619593713e-08,7.130000179960307e-09,2.7073689659485534
5,300000.0,12,0.958822,0.005729222,8902.964706,1000.62,10,7.0,0.0001,2.8e-14,19,0.0005,800.0,0.12,7.34e-08,,4,3,7,1.3871296159438637e-08,7.300000017415166e-08,2.7275803480749876
5,300000.0,12,0.958822,0.005729222,8902.964703,1000.62,10,7.0,0.0001,2.8e-14,19,0.0005,800.0,0.12,5.97e-08,,4,3,7,1.1282239519325432e-08,7.300000017415166e-08,3.024394343998062
5,300000.0,12,0.958822,0.005728343,8902.964707,1000.62,10,5.0,0.0001,2.8e-14,19,0.001,500.0,0.12,5.76e-08,,4,3,7,1.2879751550398788e-08,7.130000179960307e-09,2.83062496098452
5,300000.0,12,0.958822,0.005744961999999999,8902.964705,1000.62,10,7.0,0.0001,2.8e-14,19,0.001,800.0,0.12,5.5800000000000003e-08,,4,3,7,1.054520879695744e-08,1.8199998842366302e-08,3.128300638039781
5,300000.0,12,0.958822,0.005730007,8902.964701,1000.62,10,7.0,0.0001,2.8e-14,19,0.0015,800.0,0.12,4.87e-08,,4,3,7,9.203434917774681e-09,8.109999923749435e-09,3.3485832630814
5,300000.0,12,0.958822,0.005728343,8902.964706,1000.62,10,3.0,0.0001,2.8e-14,19,0.001,500.0,0.12,3.75e-08,,4,3,7,1.0825317547305483e-08,7.130000179960307e-09,3.0875624640552455
5,300000.0,12,0.958822,0.005723995,8902.964706,1000.62,10,7.0,0.0001,2.8e-14,19,0.0005,600.0,0.12,2.88e-08,,4,3,7,5.442688411332872e-09,4.109999728096136e-08,4.354410201929529
25,534000.0,2,0.7474335,,,1142.62,10,18.0,,,19,0.00035,,,2.16e-06,,4,6,8,2.545584412271571e-07,,
25,534000.0,2,0.7474335,,,1142.62,10,18.0,,,19,0.00035,,,1.81e-06,,4,6,8,2.1331054565794183e-07,,
25,534000.0,2,0.7474335,,,1142.62,10,18.0,,,19,0.00035,,,1.46e-06,,4,6,8,1.7206265008872657e-07,,
25,534000.0,2,0.7474335,,,1142.62,10,18.0,,,19,0.00035,,,1.07e-06,,4,6,8,1.2610070931160098e-07,,
25,534000.0,2,0.7474335,,,1142.62,10,18.0,,,19,0.00035,,,9.19e-06,,4,0,9,1.0830518865173953e-06,,
25,534000.0,2,0.7474335,,,1142.62,10,18.0,,,19,0.00035,,,7.66e-06,,4,0,9,9.027396573148257e-07,,
25,534000.0,2,0.7474335,,,1142.62,10,18.0,,,19,0.00035,,,6.13e-06,,4,0,9,7.22427428112256e-07,,
24,,2,0.7474335,,,1142.62,10,10.0,,,18,,2000.0,0.1,9.32e-06,5.22e-05,4,0,10,1.4736213896384648e-06,,
19,,2,0.7474335,,,1142.62,0,,,,9,,,,3.05e-07,,4,0,11,,,
19,54000.0,2,0.7474335,,,1142.62,0,25.0,,,12,0.001,,,2.9999999999999997e-05,,4,0,12,3e-06,,
19,54000.0,2,0.7474335,,,1142.62,0,25.0,,,12,0.001,,,1e-05,,4,0,12,1.0000000000000002e-06,,
3,83000.0,14,,,,,5,,0.00018,,0,0.0015,2900.0,0.09167,8.170000000000001e-07,0.0001006,4,3,13,,,
2,,2,0.7474335,,,1142.62,8,9.0,,,12,0.00185,500.0,,3.4899999999999996e-07,,4,0,14,5.816666666666666e-08,,
2,,2,0.7474335,,,1142.62,8,9.0,,,12,0.00185,300.0,,2.48e-07,,4,0,14,4.133333333333333e-08,,
2,,2,0.7474335,,,1142.62,8,9.0,,,12,0.00185,100.0,,1.78e-07,,4,0,14,2.9666666666666668e-08,,
2,,2,0.7474335,,,1142.62,8,9.0,,,12,0.00185,35.0,,1.3e-07,,4,0,14,2.1666666666666665e-08,,
4,,2,0.7474335,,,1142.62,10,18.0,0.00084,2.5399999999999998e-11,0,0.0018,1200.0,0.03,2.52e-05,,4,3,15,2.9698484809834993e-06,,
4,,8,0.0162,,,1484.0,10,18.0,0.00033999999999999997,4.17e-12,0,0.0018,1300.0,0.03,1.23e-05,,4,3,15,1.4495689014324224e-06,,
4,,8,0.0162,,,1484.0,10,18.0,0.00033999999999999997,2.78e-12,0,0.0018,1200.0,0.01,1.01e-05,,4,3,15,1.190296414997355e-06,,
4,,8,0.0162,,,1484.0,10,18.0,0.00033999999999999997,4.17e-12,0,0.002,1300.0,0.03,8.75e-06,,4,3,15,1.0311973892303817e-06,,
4,,8,0.0162,,,1484.0,10,18.0,0.00033999999999999997,2.78e-12,0,0.0018,1200.0,0.02,8.14e-06,,4,3,15,9.593081998097494e-07,,
4,,8,0.0162,,,1484.0,10,18.0,0.00033999999999999997,4.17e-12,0,0.0024,1300.0,0.03,8.12e-06,,4,3,15,9.569511772057944e-07,,
4,,2,0.7474335,,,1142.62,10,18.0,0.0005099999999999999,9.36e-12,0,0.0018,1200.0,0.03,7.97e-06,,4,3,15,9.392735076761306e-07,,
4,,8,0.0162,,,1484.0,10,18.0,0.00033999999999999997,4.17e-12,0,0.0022,1300.0,0.03,7.66e-06,,4,3,15,9.027396573148257e-07,,
4,,8,0.0162,,,1484.0,10,18.0,0.00033999999999999997,4.17e-12,0,0.0026,1300.0,0.03,7.66e-06,,4,3,15,9.027396573148257e-07,,
4,,8,0.0162,,,1484.0,10,18.0,0.00033999999999999997,4.17e-12,0,0.0028,1300.0,0.03,7.34e-06,,4,3,15,8.650272956515431e-07,,
4,,8,0.0162,,,1484.0,10,18.0,0.00033999999999999997,4.17e-12,0,0.003,1300.0,0.03,6.72e-06,,4,3,15,7.919595949289333e-07,,
4,,8,0.0162,,,1484.0,10,18.0,0.00033999999999999997,2.78e-12,0,0.0018,1200.0,0.03,6.62e-06,,4,3,15,7.801744819091574e-07,,
4,,8,0.0162,,,1484.0,10,18.0,0.00033999999999999997,2.78e-12,0,0.0018,1200.0,0.04,6.15e-06,,4,3,15,7.247844507162112e-07,,
4,,8,0.0162,,,1484.0,10,18.0,0.00033999999999999997,4.17e-12,0,0.0018,1200.0,0.03,5.94e-06,,4,3,15,7.00035713374682e-07,,
4,,8,0.0162,,,1484.0,10,22.0,0.00033999999999999997,4.17e-12,0,0.0025,1200.0,0.03,5.78e-06,,4,3,15,6.161500702677141e-07,,
4,,8,0.0162,,,1484.0,10,16.0,0.00033999999999999997,4.17e-12,0,0.0018,1600.0,0.03,5.51e-06,,4,3,15,6.8875e-07,,
4,,8,0.0162,,,1484.0,10,16.0,0.00033999999999999997,4.17e-12,0,0.0018,1500.0,0.03,5.35e-06,,4,3,15,6.6875e-07,,
4,,8,0.0162,,,1484.0,10,18.0,0.00033999999999999997,2.78e-12,0,0.0018,1200.0,0.05,5.21e-06,,4,3,15,6.140043883303188e-07,,
4,,8,0.0162,,,1484.0,10,16.0,0.00033999999999999997,4.17e-12,0,0.0018,1200.0,0.03,5.17e-06,,4,3,15,6.4625e-07,,
4,,8,0.0162,,,1484.0,10,16.0,0.00033999999999999997,4.17e-12,0,0.0018,1400.0,0.03,4.93e-06,,4,3,15,6.1625e-07,,
4,,8,0.0162,,,1484.0,10,20.0,0.00033999999999999997,4.17e-12,0,0.0025,1200.0,0.03,4.81e-06,,4,3,15,5.377743485886994e-07,,
4,,8,0.0162,,,1484.0,10,16.0,0.00033999999999999997,4.17e-12,0,0.0018,1300.0,0.03,4.62e-06,,4,3,15,5.775e-07,,
4,,8,0.0162,,,1484.0,10,16.0,0.00033999999999999997,4.17e-12,0,0.0018,1100.0,0.03,4.56e-06,,4,3,15,5.7e-07,,
4,,8,0.0162,,,1484.0,10,18.0,0.00033999999999999997,4.17e-12,0,0.0025,1200.0,0.03,3.88e-06,,4,3,15,4.5726238516730074e-07,,
4,,8,0.0162,,,1484.0,10,16.0,0.00033999999999999997,4.17e-12,0,0.0025,1200.0,0.03,3.81e-06,,4,3,15,4.7625e-07,,
4,,8,0.0162,,,1484.0,10,18.0,0.00033999999999999997,2.78e-12,0,0.0018,1200.0,0.1,3.63e-06,,4,3,15,4.2779960261786124e-07,,
4,,8,0.0162,,,1484.0,10,14.0,0.00033999999999999997,4.17e-12,0,0.0025,1200.0,0.03,3.19e-06,,4,3,15,4.2628168085031693e-07,,
20,,2,0.7474335,,,1142.62,10,20.0,,1.39e-11,19,0.002,2400.0,0.06,5.64e-06,,4,3,16,6.305711696549407e-07,,
20,,2,0.7474335,,,1142.62,10,24.0,,1.39e-11,19,0.002,1600.0,0.06,4.68e-06,,4,3,16,4.776504998427198e-07,,
20,,2,0.7474335,,,1142.62,10,20.0,,4.17e-11,19,0.002,1600.0,0.06,3.96e-06,,4,3,16,4.4274145954495834e-07,,
20,,2,0.7474335,,,1142.62,10,20.0,,1.39e-11,19,0.0016,1600.0,0.06,3.8e-06,,4,3,16,4.2485291572496e-07,,
20,,2,0.7474335,,,1142.62,10,20.0,,2.78e-11,19,0.002,1600.0,0.06,3.19e-06,,4,3,16,3.5665284241121644e-07,,
20,,2,0.7474335,,,1142.62,10,20.0,,1.39e-11,19,0.002,2200.0,0.06,3.12e-06,,4,3,16,3.488266044899672e-07,,
20,,2,0.7474335,,,1142.62,10,20.0,,1.39e-11,19,0.002,2000.0,0.06,2.8e-06,,4,3,16,3.130495168499705e-07,,
20,,2,0.7474335,,,1142.62,10,22.0,,1.39e-11,19,0.002,1600.0,0.06,2.69e-06,,4,3,16,2.8675496349829604e-07,,
20,,2,0.7474335,,,1142.62,10,20.0,,1.39e-11,19,0.0018,1600.0,0.06,2.59e-06,,4,3,16,2.895708030862228e-07,,
20,,2,0.7474335,,,1142.62,10,20.0,,1.39e-11,19,0.002,1600.0,0.06,1.84e-06,,4,3,16,2.0571825392998064e-07,,
20,,2,0.7474335,,,1142.62,10,20.0,,1.39e-11,19,0.002,1600.0,0.06,1.84e-06,,4,3,16,2.0571825392998064e-07,,
20,,2,0.7474335,,,1142.62,10,20.0,,1.39e-11,19,0.002,1600.0,0.06,1.82e-06,,4,3,16,2.0348218595248085e-07,,
20,,2,0.7474335,,,1142.62,4,20.0,,1.39e-11,19,0.002,1600.0,0.06,1.82e-06,,4,3,16,2.0348218595248085e-07,,
20,,2,0.7474335,,,1142.62,10,20.0,,1.39e-11,19,0.002,1200.0,0.06,1.76e-06,,4,3,16,1.967739820199815e-07,,
20,,2,0.7474335,,,1142.62,10,20.0,,1.39e-11,19,0.002,1800.0,0.06,1.73e-06,,4,3,16,1.934198800537318e-07,,
20,,2,0.7474335,,,1142.62,10,18.0,,1.39e-11,19,0.002,1600.0,0.06,1.58e-06,,4,3,16,1.862047857124575e-07,,
20,,2,0.7474335,,,1142.62,10,20.0,,1.39e-11,19,0.0024,1600.0,0.06,1.49e-06,,4,3,16,1.6658706432373433e-07,,
20,,2,0.7474335,,,1142.62,10,16.0,,1.39e-11,19,0.002,1600.0,0.06,1.46e-06,,4,3,16,1.825e-07,,
20,,2,0.7474335,,,1142.62,10,20.0,,1.39e-11,19,0.002,1400.0,0.06,1.42e-06,,4,3,16,1.5876082640248505e-07,,
20,,2,0.7474335,,,1142.62,10,20.0,,1.39e-11,19,0.0022,1600.0,0.06,1.41e-06,,4,3,16,1.5764279241373517e-07,,
12,4000000.0,2,0.7474335,,,1142.62,10,0.5,,,19,,,0.06,5.98e-06,,4,0,17,4.228498551495555e-06,,
12,4000000.0,2,0.7474335,,,1142.62,10,0.5,,,19,,,0.04,5.89e-06,,4,0,17,4.164858941188765e-06,,
12,4000000.0,2,0.7474335,,,1142.62,10,0.5,,,19,,,0.04,5.89e-06,,4,0,17,4.164858941188765e-06,,
12,4000000.0,2,0.7474335,,,1142.62,10,0.5,,,19,,,0.04,5.48e-06,,4,0,17,3.874945160902281e-06,,
12,4000000.0,2,0.7474335,,,1142.62,10,0.5,,,19,,,0.02,5.38e-06,,4,0,17,3.804234482783626e-06,,
12,4000000.0,2,0.7474335,,,1142.62,10,0.5,,,19,,,0.06,5.35e-06,,4,0,17,3.783021279348029e-06,,
12,4000000.0,2,0.7474335,,,1142.62,10,0.5,,,19,,,0.04,5.35e-06,,4,0,17,3.783021279348029e-06,,
12,4000000.0,2,0.7474335,,,1142.62,10,0.5,,,19,,,0.02,5.27e-06,,4,0,17,3.726452736853106e-06,,
5,300000.0,12,0.958822,0.000859481,79922.00232,1000.62,10,8.0,0.0004,,12,0.0005,1100.0,0.2,7.4e-07,2e-05,4,6,18,1.308147545195113e-07,9.199995776289736e-07,0.29644344900286007
7,900000.0,7,0.002180244,0.062989557,4.483887469,1095.6,10,5.0,0.0004,2.8e-14,19,0.0005,1200.0,,7.85e-07,0.0001,1,0,19,1.755313362337335e-07,6.569999953490756e-06,0.07424623000360257
7,900000.0,7,0.002180244,0.06302409,4.4854179830000005,1095.6,10,5.0,0.0004,2.8e-14,19,0.0005,1000.0,,5.81e-07,0.0001,1,0,19,1.299155494927378e-07,4.560000021865574e-06,0.08628733600117547
7,900000.0,7,0.002180244,0.063075962,4.488868844,1095.6,10,5.0,0.0004,2.8e-14,19,0.0015,800.0,,4.71e-07,0.0001,1,0,19,1.053188017402401e-07,3.239999999048009e-07,0.09579827199795828
7,900000.0,7,0.002180244,0.062989557,4.48838749,1095.6,10,5.0,0.0004,2.8e-14,19,0.001,800.0,,4.42e-07,0.0001,1,0,19,9.883420460549071e-08,7.299999948323063e-07,0.09889635400328513
7,900000.0,7,0.002180244,0.062989557,4.485422623,1095.6,10,5.0,0.0004,2.8e-14,19,0.0005,800.0,,4.15e-07,0.0001,1,0,19,9.279682106624126e-08,2.9199999793292252e-06,0.10209650000329136
7,900000.0,7,0.002180244,0.063085577,3.768143397,1095.6,10,5.0,0.0004,2.8e-14,19,0.0005,600.0,,3.2e-07,0.0001,1,0,19,7.155417527999327e-08,1.6400000057081326e-06,0.12685216599605978
7,900000.0,7,0.002180244,0.062989557,4.482279315,1095.6,10,5.0,0.0004,2.8e-14,19,0.0005,800.0,,2.82e-07,0.0001,1,0,19,6.305711696549407e-08,2.9199999793292252e-06,0.12389750899686146
7,900000.0,2,0.7474335,,,1142.62,10,5.0,,,7,0.0005,800.0,0.2,7.38e-07,0.0001,4,3,20,1.6502181673948446e-07,,
7,900000.0,2,0.7474335,,,1142.62,10,5.0,,,7,0.0005,800.0,0.2,7.27e-07,2e-05,4,0,20,1.625621419642347e-07,,
7,900000.0,2,0.7474335,,,1142.62,10,5.0,,,7,0.0005,800.0,0.2,7.27e-07,4e-05,4,0,20,1.625621419642347e-07,,
7,900000.0,2,0.7474335,,,1142.62,10,5.0,,,7,0.0005,800.0,0.2,7.27e-07,0.0001,4,0,20,1.625621419642347e-07,,
7,900000.0,2,0.7474335,,,1142.62,10,5.0,,,7,0.0005,800.0,0.2,7.22e-07,0.0001,4,0,20,1.6144410797548482e-07,,
7,900000.0,2,0.7474335,,,1142.62,10,5.0,,,7,0.0005,800.0,0.2,7.2e-07,0.0001,1,0,20,1.6099689437998486e-07,,
7,900000.0,2,0.7474335,,,1142.62,10,5.0,,,7,0.0005,800.0,0.2,5.31e-07,,2,5,20,1.1873520960523883e-07,,
25,534000.0,2,0.7474335,,,1142.62,7,16.0,,,19,0.0012,1440.0,,2.91e-06,,4,0,21,3.6375e-07,,
25,534000.0,2,0.7474335,,,1142.62,7,16.0,,,19,0.0012,1440.0,,9.070000000000001e-07,,4,0,21,1.1337500000000001e-07,,
5,300000.0,13,1.048316,0.0026172079999999998,11886.69945,894.313,10,20.0,4e-05,,12,0.001,1700.0,0.25,2.82e-06,,2,6,22,3.1528558482747033e-07,1.649999932261603e-07,0.5726176680824366
5,300000.0,13,1.048316,0.003925812,11920.14681,894.313,10,20.0,4e-05,,12,0.001,1700.0,0.15,2.45e-06,,0,6,22,2.7391832724372423e-07,1.0999999548410687e-07,0.6134739059967114
5,300000.0,13,1.048316,0.005240768,11918.20629,894.313,10,20.0,4e-05,,12,0.001,1700.0,0.35,1.89e-06,,4,6,22,2.113084238737301e-07,8.240000363905683e-08,0.6985276280052599
5,300000.0,13,1.048316,0.007865925,11913.789840000001,894.313,10,20.0,4e-05,,12,0.001,1700.0,0.05,8.159999999999999e-07,,0,6,22,9.123157348199141e-08,5.490000251355722e-08,1.0632855021443233
2,150000.0,5,0.9445,,,802.0,8,11.0,0.00015900000000000002,,12,,900.0,,2.53e-06,,4,0,23,3.81411850890871e-07,,
2,150000.0,5,0.9445,,,802.0,8,11.0,0.00015900000000000002,,12,,800.0,,1.38e-06,,4,0,23,2.080428277586569e-07,,
2,150000.0,5,0.9445,,,802.0,8,11.0,0.00015900000000000002,,12,,600.0,,8.990000000000001e-07,,4,0,23,1.3552934938770476e-07,,
2,150000.0,5,0.9445,,,802.0,8,11.0,0.00015900000000000002,,12,,500.0,,8.95e-07,,4,0,23,1.3492632669854923e-07,,
2,150000.0,5,0.9445,,,802.0,8,11.0,0.00015900000000000002,,12,,700.0,,8.709999999999999e-07,,4,0,23,1.3130819056361604e-07,,
2,150000.0,5,0.9445,,,802.0,8,11.0,0.00015900000000000002,,12,0.0007,,,8.39e-07,,4,0,23,1.2648400905037185e-07,,
2,150000.0,5,0.9445,,,802.0,8,11.0,0.00015900000000000002,,12,0.0025,,,6.32e-07,,4,0,23,9.527758488657332e-08,,
2,150000.0,5,0.9445,,,802.0,8,11.0,0.00015900000000000002,,12,0.0045,,,5.59e-07,,4,0,23,8.427242080948493e-08,,
2,150000.0,5,0.9445,,,802.0,8,11.0,0.00015900000000000002,,12,,400.0,,5.070000000000001e-07,,4,0,23,7.64331258504631e-08,,
2,150000.0,5,0.9445,,,802.0,8,11.0,0.00015900000000000002,,12,0.01,,,4.0899999999999997e-07,,4,0,23,6.165906996615265e-08,,
21,2000.0,2,0.7474335,0.010288334,32235.64483,1142.62,10,20.0,0.00075,1.6699999999999998e-11,19,0.0005,9000.0,0.01,6.9e-05,0.00047999999999999996,2,3,24,7.714434522374273e-06,6.599999968893082e-06,0.04434058500072039
22,2000.0,2,0.7474335,0.010288334,32164.67635,1142.62,10,20.0,0.00075,1.6699999999999998e-11,19,0.0005,9000.0,0.01,1.87e-05,0.000352,2,3,24,2.0907235589623034e-06,6.599999968893082e-06,0.08526754299891534
3,80000.0,2,0.7474335,,,1142.62,10,,0.0009119999999999999,,19,0.005,3000.0,0.05,0.0001505,0.001,4,3,25,,,
3,80000.0,2,0.7474335,,,1142.62,10,,0.0009119999999999999,,19,0.005,3000.0,0.05,0.0001268,0.001,4,3,25,,,
3,80000.0,2,0.7474335,,,1142.62,10,,0.0009119999999999999,,19,0.005,3000.0,0.05,0.00010829999999999999,0.001,4,3,25,,,
16,50000.0,14,,,,,5,,0.000337,,0,0.005,4000.0,0.0033299999999999996,5.91e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00026000000000000003,,0,0.003,5000.0,0.0033299999999999996,4.84e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.000337,,0,0.005,5000.0,0.0033299999999999996,4.6700000000000003e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00026000000000000003,,0,0.005,6000.0,0.0033299999999999996,4.55e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00026000000000000003,,0,0.005,6500.0,0.0033299999999999996,4.47e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00026000000000000003,,0,0.005,5000.0,0.0033299999999999996,4.45e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00026000000000000003,,0,0.004,5000.0,0.0033299999999999996,4.44e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00026000000000000003,,0,0.005,5000.0,0.0033299999999999996,4.3700000000000005e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00026000000000000003,,0,0.006999999999999999,5000.0,0.0033299999999999996,4.36e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00026000000000000003,,0,0.006,5000.0,0.0033299999999999996,4.07e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00026000000000000003,,0,0.005,4000.0,0.0033299999999999996,4.01e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00021,,0,0.005,3000.0,0.0033299999999999996,3.8900000000000004e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00026000000000000003,,0,0.005,3000.0,0.0033299999999999996,3.78e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.000337,,0,0.005,6000.0,0.0033299999999999996,3.09e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00021,,0,0.005,6000.0,0.0033299999999999996,3.05e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00021,,0,0.005,5000.0,0.0033299999999999996,3.02e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00021,,0,0.005,4000.0,0.0033299999999999996,2.8600000000000004e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00021,,0,0.006,5000.0,0.0033299999999999996,2.84e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00021,,0,0.005,7000.0,0.0033299999999999996,2.8300000000000003e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00021,,0,0.003,5000.0,0.0033299999999999996,2.8100000000000002e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00021,,0,0.004,5000.0,0.0033299999999999996,2.75e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00021,,0,0.006999999999999999,5000.0,0.0033299999999999996,2.6899999999999997e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00021,,0,0.005,5000.0,0.0033299999999999996,2.57e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00016,,0,0.005,3000.0,0.0033299999999999996,2.12e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00016,,0,0.005,4000.0,0.0033299999999999996,2.0399999999999998e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00016,,0,0.005,7000.0,0.0033299999999999996,1.8100000000000003e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00016,,0,0.005,6000.0,0.0033299999999999996,1.6e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.000337,,0,0.005,7000.0,0.0033299999999999996,1.4999999999999999e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00016,,0,0.005,5000.0,0.0033299999999999996,1.4099999999999999e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00016,,0,0.003,5000.0,0.0033299999999999996,1.36e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00016,,0,0.004,5000.0,0.0033299999999999996,1.3300000000000001e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00016,,0,0.006999999999999999,5000.0,0.0033299999999999996,1.29e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00016,,0,0.006,5000.0,0.0033299999999999996,1.26e-05,,4,2,26,,,
16,50000.0,14,,,,,5,,0.00016,,0,0.005,5000.0,0.0033299999999999996,1.25e-05,,4,2,26,,,
18,72000.0,14,,,,,5,,0.000337,,12,0.0035,4000.0,0.08333,3.1e-05,,4,3,27,,,
5,300000.0,2,0.7474335,,,1142.62,10,,,2.0000000000000002e-11,19,0.0075,,0.4,,,4,6,28,,,
5,300000.0,2,0.7474335,6.12e-05,34838.96486,1142.62,10,6.0,,,19,0.005,900.0,0.05,3.5200000000000003e-07,,0,0,28,7.18516991216399e-08,1.1095262104568895e-07,0.4419473209851261
5,300000.0,2,0.7474335,6.12e-05,34838.964980000004,1142.62,10,6.0,,,19,0.005,900.0,0.1,3.1e-07,,2,0,28,6.327848502189877e-08,1.1095262104568895e-07,0.47093502296929346
5,300000.0,2,0.7474335,6.12e-05,34838.964980000004,1142.62,10,6.0,,,19,0.005,900.0,0.2,2.87e-07,,4,0,28,5.858362968156435e-08,1.1095262104568895e-07,0.489441610004599
5,300000.0,2,0.7474335,6.12e-05,34838.96488,1142.62,10,6.0,,,19,0.005,900.0,0.4,2.12e-07,5e-06,4,0,28,4.3274318789169476e-08,1.1095262104568895e-07,0.5694740080277121
19,33000.0,2,0.7474335,,,1142.62,10,15.0,0.00109,8.33e-10,19,0.2,15000.0,,8.95e-06,,1,5,29,1.155440031618546e-06,,
19,33000.0,2,0.7474335,,,1142.62,10,10.0,0.00109,8.33e-10,19,0.2,15000.0,,5.74e-06,,1,5,29,9.075736884683249e-07,,
19,33000.0,2,0.7474335,,,1142.62,10,4.0,0.00109,8.33e-10,19,0.2,15000.0,,4.56e-06,,1,5,29,1.14e-06,,
19,33000.0,2,0.7474335,,,1142.62,10,2.0,0.00109,8.33e-10,19,0.2,15000.0,,4.36e-06,,1,5,29,1.5414927829866736e-06,,
19,33000.0,2,0.7474335,,,1142.62,10,25.0,0.00109,8.33e-10,19,0.2,15349.318619999998,,3.27e-06,,1,5,29,3.27e-07,,
19,33000.0,2,0.7474335,,,1142.62,10,25.0,0.00109,8.33e-10,19,0.2,15000.0,,3.23e-06,,1,5,29,3.23e-07,,
19,33000.0,2,0.7474335,,,1142.62,10,25.0,0.00109,8.33e-10,19,0.2,20327.0367,,3.01e-06,,1,5,29,3.01e-07,,
19,33000.0,2,0.7474335,,,1142.62,10,25.0,0.00109,8.33e-10,19,0.2,25332.23016,,2.81e-06,,1,5,29,2.8100000000000004e-07,,
